Promise_ID,Call_ID,Account_ID,Promise_Date,Promise_Due_Date,Promised_Amount,Promise_Status
8193,185846,9482,2026-02-03,2026-02-15,254.09,Active
8194,185860,9484,2025-05-25,2025-06-09,626.12,Broken
8195,185884,9485,2025-12-30,2026-01-24,4308.78,Kept
8196,185892,9486,2025-10-01,2025-10-16,768.16,Kept
8197,185914,9487,2025-06-08,2025-07-06,2757.01,Kept
8198,185932,9488,2025-01-09,2025-01-24,403.51,Kept
8199,185957,9489,2024-10-02,2024-10-09,258.6,Broken
8200,185992,9490,2026-01-19,2026-02-13,3639.46,Active
8201,186009,9491,2024-12-10,2025-01-04,76.74,Kept
8202,186034,9492,2024-11-17,2024-11-19,89.04,Broken
8203,186069,9493,2025-03-18,2025-04-11,324.51,Kept
8204,186123,9495,2026-01-10,2026-02-03,3644.58,Active
8205,186134,9496,2026-02-11,2026-02-19,6232.61,Active
8206,186139,9497,2025-10-20,2025-11-13,3159.37,Kept
8207,186155,9498,2025-06-01,2025-06-27,368.36,Kept
8208,186193,9499,2025-06-19,2025-06-30,685.45,Broken
8209,186203,9500,2026-02-05,2026-02-10,2142.91,Active
8210,186211,9501,2025-11-16,2025-11-18,2585.11,Kept
8211,186226,9502,2026-01-11,2026-01-12,670.5,Kept
8212,186257,9503,2024-11-15,2024-12-13,204.44,Kept
8213,186266,9504,2025-08-17,2025-09-10,3327.67,Kept
8214,186314,9505,2024-12-18,2025-01-12,709.81,Kept
8215,186315,9506,2026-01-09,2026-01-29,347.26,Kept
8216,186324,9508,2026-01-16,2026-02-04,2399.85,Active
8217,186374,9510,2025-03-13,2025-03-26,171.04,Kept
8218,186389,9511,2025-01-23,2025-01-27,126.64,Kept
8219,186404,9512,2025-09-26,2025-10-11,200.17,Kept
8220,186419,9513,2025-11-14,2025-11-24,8725.67,Kept
8221,186435,9514,2026-02-01,2026-02-04,4960.69,Active
8222,186441,9515,2026-01-14,2026-02-08,2979.04,Active
8223,186452,9516,2026-01-29,2026-02-15,997.11,Active
8224,186473,9518,2025-11-22,2025-11-23,1052.79,Kept
8225,186487,9519,2026-01-22,2026-02-10,180.02,Active
8226,186504,9520,2024-08-27,2024-09-18,45.53,Broken
8227,186529,9521,2026-01-15,2026-02-13,8372.01,Active
8228,186559,9522,2025-03-20,2025-04-09,186.28,Kept
8229,186563,9523,2025-12-23,2026-01-05,10219.08,Broken
8230,186577,9524,2025-05-31,2025-06-12,1846.82,Kept
8231,186603,9525,2026-02-13,2026-03-08,15088.09,Active
8232,186645,9528,2025-12-18,2025-12-26,295.26,Kept
8233,186731,9531,2025-07-04,2025-07-27,337.43,Kept
8234,186784,9533,2025-12-26,2025-12-27,3948.31,Broken
8235,186799,9534,2025-02-20,2025-03-14,427.3,Kept
8236,186820,9535,2026-02-02,2026-02-07,771.18,Active
8237,186827,9536,2025-06-18,2025-06-20,246.59,Kept
8238,186894,9539,2025-12-10,2025-12-23,1490.82,Kept
8239,186906,9540,2025-12-16,2025-12-26,251.85,Kept
8240,186929,9541,2025-10-21,2025-11-17,2706.82,Kept
8241,186949,9542,2025-12-01,2025-12-25,2853.84,Kept
8242,186952,9543,2025-11-25,2025-12-23,1815.85,Kept
8243,186967,9544,2026-01-25,2026-02-01,2948.88,Active
8244,186974,9545,2026-01-07,2026-01-16,4046.86,Kept
8245,187001,9546,2024-11-07,2024-12-06,363.12,Broken
8246,187015,9547,2026-01-30,2026-02-07,4306.59,Active
8247,187023,9548,2025-04-18,2025-05-04,623.65,Broken
8248,187066,9549,2024-12-18,2025-01-05,344.33,Broken
8249,187083,9550,2025-10-26,2025-11-09,2896.22,Broken
8250,187096,9551,2025-04-07,2025-04-23,600.71,Broken
8251,187198,9554,2024-11-26,2024-12-26,1197.18,Kept
8252,187215,9555,2025-01-29,2025-02-03,266.24,Kept
8253,187260,9557,2025-07-07,2025-07-21,5102.45,Kept
8254,187280,9558,2025-12-25,2026-01-01,936.14,Broken
8255,187289,9559,2025-12-30,2026-01-11,4976.36,Kept
8256,187297,9561,2026-01-07,2026-01-23,18745.62,Kept
8257,187316,9562,2024-11-09,2024-12-08,27.0,Broken
8258,187339,9563,2026-01-25,2026-02-11,16498.26,Active
8259,187352,9564,2025-11-13,2025-12-12,3102.4,Broken
8260,187361,9565,2025-12-10,2025-12-28,144.88,Broken
8261,187380,9566,2026-02-08,2026-03-07,2107.08,Active
8262,187387,9567,2025-02-10,2025-02-23,727.67,Kept
8263,187408,9568,2025-12-27,2026-01-14,5252.48,Broken
8264,187418,9569,2025-09-17,2025-10-06,3305.19,Kept
8265,187434,9570,2026-02-01,2026-02-20,6615.46,Active
8266,187439,9571,2026-01-05,2026-02-03,3882.07,Active
8267,187453,9572,2026-02-16,2026-02-18,313.16,Active
8268,187476,9573,2024-12-27,2025-01-03,224.36,Kept
8269,187525,9575,2025-11-01,2025-11-14,2380.06,Kept
8270,187554,9576,2024-12-10,2024-12-30,1089.4,Broken
8271,187583,9577,2025-03-24,2025-03-28,616.54,Broken
8272,187605,9578,2025-04-15,2025-05-09,1615.47,Broken
8273,187621,9579,2025-03-04,2025-03-31,45.02,Kept
8274,187647,9580,2026-01-28,2026-02-14,19300.02,Active
8275,187652,9581,2024-11-18,2024-12-04,153.88,Broken
8276,187689,9582,2026-01-27,2026-02-06,8081.03,Active
8277,187701,9583,2024-11-12,2024-11-15,2137.08,Broken
8278,187732,9584,2026-01-22,2026-02-03,976.15,Active
8279,187736,9585,2025-09-19,2025-10-17,4863.87,Kept
8280,187751,9586,2026-01-28,2026-02-05,6629.56,Active
8281,187759,9587,2025-01-20,2025-01-22,565.49,Kept
8282,187786,9588,2025-08-14,2025-09-01,1859.49,Broken
8283,187801,9589,2025-05-02,2025-05-31,413.2,Broken
8284,187823,9590,2025-10-02,2025-10-14,251.49,Broken
8285,187838,9591,2025-05-27,2025-06-07,591.89,Broken
8286,187864,9592,2026-01-30,2026-02-07,3350.27,Active
8287,187881,9593,2025-02-23,2025-03-05,638.84,Kept
8288,187937,9595,2025-06-20,2025-07-08,6991.82,Kept
8289,187956,9596,2025-06-15,2025-06-20,30.28,Broken
8290,187976,9597,2025-03-08,2025-03-17,297.02,Kept
8291,188011,9598,2025-04-20,2025-04-23,219.09,Broken
8292,188044,9599,2024-12-12,2024-12-13,113.88,Broken
8293,188068,9600,2025-07-18,2025-07-31,4109.89,Broken
8294,188083,9601,2026-01-15,2026-01-16,8132.45,Broken
8295,188107,9602,2024-12-11,2025-01-07,558.69,Broken
8296,188123,9603,2025-09-13,2025-09-19,5546.88,Broken
8297,188140,9604,2025-06-27,2025-07-10,250.24,Kept
8298,188165,9605,2026-01-30,2026-02-04,19071.52,Active
8299,188177,9606,2025-11-14,2025-11-17,192.26,Broken
8300,188185,9607,2026-01-13,2026-01-26,3111.03,Broken
8301,188194,9608,2026-01-13,2026-02-09,1878.18,Active
8302,188205,9609,2026-01-12,2026-02-06,1209.03,Active
8303,188211,9610,2025-07-18,2025-07-23,9367.81,Kept
8304,188247,9612,2025-07-27,2025-08-05,1293.37,Broken
8305,188279,9613,2025-01-04,2025-01-28,1327.31,Kept
8306,188291,9614,2026-01-26,2026-02-17,18194.77,Active
8307,188338,9616,2025-11-06,2025-11-27,346.57,Kept
8308,188357,9617,2024-11-06,2024-11-11,126.54,Broken
8309,188394,9618,2025-11-27,2025-12-20,4069.81,Kept
8310,188395,9619,2025-02-18,2025-02-20,105.81,Broken
8311,188425,9620,2025-07-16,2025-07-25,2805.13,Broken
8312,188438,9621,2026-02-19,2026-02-28,697.02,Active
8313,188442,9622,2026-01-15,2026-01-19,4080.88,Kept
8314,188452,9623,2025-11-24,2025-12-04,8393.36,Broken
8315,188467,9624,2026-01-20,2026-02-15,10213.46,Active
8316,188473,9625,2025-05-14,2025-06-05,3739.65,Broken
8317,188500,9626,2026-01-25,2026-01-26,5977.46,Kept
8318,188513,9627,2024-11-14,2024-12-05,335.23,Broken
8319,188539,9628,2025-06-20,2025-06-22,290.25,Broken
8320,188566,9629,2025-12-15,2026-01-11,1240.03,Kept
8321,188587,9630,2025-07-01,2025-07-27,208.56,Kept
8322,188602,9631,2025-06-29,2025-07-14,143.06,Broken
8323,188619,9632,2026-01-21,2026-02-01,1947.45,Active
8324,188640,9633,2024-10-12,2024-10-31,1757.35,Broken
8325,188661,9634,2026-02-04,2026-02-28,13512.75,Active
8326,188667,9635,2026-01-01,2026-01-12,891.15,Broken
8327,188684,9636,2025-08-29,2025-09-07,5788.84,Kept
8328,188691,9638,2025-09-21,2025-10-04,3598.48,Broken
8329,188709,9639,2025-07-07,2025-07-21,351.84,Kept
8330,188736,9640,2025-05-20,2025-06-06,698.5,Broken
8331,188745,9641,2026-01-23,2026-02-05,6123.24,Active
8332,188753,9642,2026-01-13,2026-02-05,580.82,Active
8333,188762,9643,2025-04-13,2025-05-03,390.42,Kept
8334,188788,9644,2026-02-02,2026-02-04,9805.78,Active
8335,188796,9645,2025-01-30,2025-02-04,1058.79,Kept
8336,188822,9646,2026-01-25,2026-02-23,654.52,Active
8337,188825,9647,2024-10-13,2024-10-17,176.71,Broken
8338,188864,9648,2025-11-23,2025-11-24,99.18,Kept
8339,188872,9649,2026-01-23,2026-02-14,837.97,Active
8340,188882,9650,2025-09-10,2025-10-09,197.84,Kept
8341,188895,9651,2026-01-28,2026-02-04,1336.68,Active
8342,188905,9652,2026-02-10,2026-02-17,11890.56,Active
8343,188916,9653,2026-02-20,2026-03-17,832.09,Active
8344,188940,9654,2024-09-06,2024-09-15,463.58,Broken
8345,188954,9655,2025-09-06,2025-10-01,169.77,Kept
8346,188974,9656,2025-10-24,2025-10-30,804.98,Kept
8347,188988,9657,2024-08-15,2024-09-03,223.92,Broken
8348,189018,9658,2025-11-03,2025-11-22,473.7,Kept
8349,189032,9659,2025-05-12,2025-05-27,369.79,Kept
8350,189056,9660,2026-01-22,2026-01-25,434.25,Kept
8351,189064,9661,2026-01-19,2026-01-21,3816.75,Kept
8352,189072,9662,2026-01-17,2026-02-08,4822.17,Active
8353,189084,9663,2025-12-05,2025-12-21,15753.36,Kept
8354,189097,9664,2025-01-27,2025-02-24,91.7,Broken
8355,189118,9665,2026-01-02,2026-01-19,1612.52,Kept
8356,189127,9666,2026-01-11,2026-02-06,6908.32,Active
8357,189154,9667,2025-05-19,2025-06-11,756.32,Kept
8358,189164,9668,2025-05-05,2025-05-30,282.96,Broken
8359,189229,9670,2025-06-16,2025-07-14,347.43,Kept
8360,189246,9671,2025-07-30,2025-08-17,320.02,Kept
8361,189290,9673,2026-01-23,2026-01-30,3866.17,Kept
8362,189297,9674,2025-09-24,2025-09-26,1885.08,Kept
8363,189312,9675,2025-07-28,2025-08-15,1325.24,Broken
8364,189376,9677,2024-10-13,2024-10-29,880.27,Broken
8365,189401,9678,2025-02-11,2025-03-03,884.4,Broken
8366,189469,9680,2024-10-20,2024-10-28,1648.88,Kept
8367,189487,9681,2026-01-29,2026-02-09,5400.6,Active
8368,189495,9682,2024-11-07,2024-11-12,1379.44,Kept
8369,189531,9683,2025-10-22,2025-11-07,8067.5,Kept
8370,189571,9684,2024-11-28,2024-12-24,609.59,Kept
8371,189578,9685,2026-01-27,2026-02-13,16051.02,Active
8372,189595,9687,2024-10-17,2024-11-02,2939.77,Broken
8373,189631,9688,2025-10-02,2025-10-05,500.14,Kept
8374,189668,9689,2025-01-20,2025-02-06,1031.68,Broken
8375,189680,9690,2025-01-18,2025-02-01,714.63,Broken
8376,189705,9691,2026-01-17,2026-02-07,5146.01,Active
8377,189714,9692,2026-01-31,2026-02-20,3756.32,Active
8378,189718,9693,2025-02-14,2025-02-28,2384.8,Broken
8379,189742,9694,2025-12-22,2026-01-03,736.5,Kept
8380,189789,9696,2024-12-02,2024-12-23,709.85,Broken
8381,189822,9697,2025-11-16,2025-12-01,2284.61,Broken
8382,189848,9698,2024-11-02,2024-11-03,657.41,Broken
8383,189876,9699,2025-10-30,2025-11-11,8620.17,Kept
8384,189894,9700,2025-06-04,2025-06-08,330.97,Kept
8385,189909,9702,2025-01-05,2025-01-30,67.19,Broken
8386,189935,9703,2026-02-08,2026-02-13,1652.25,Active
8387,189941,9704,2025-10-21,2025-10-30,2550.57,Kept
8388,189955,9705,2025-08-02,2025-08-27,1658.09,Kept
8389,190003,9706,2024-11-22,2024-12-14,1074.82,Broken
8390,190004,9707,2025-12-19,2025-12-21,2059.99,Kept
8391,190065,9709,2025-01-23,2025-02-13,1270.15,Broken
8392,190090,9710,2025-11-26,2025-12-24,199.26,Kept
8393,190106,9711,2026-01-02,2026-01-09,3624.2,Kept
8394,190111,9712,2026-01-17,2026-01-18,3638.93,Broken
8395,190118,9713,2026-01-28,2026-02-25,9239.31,Active
8396,190128,9714,2025-01-09,2025-02-02,384.48,Broken
8397,190152,9715,2026-01-12,2026-01-25,4277.85,Broken
8398,190158,9716,2025-02-08,2025-02-19,4285.26,Kept
8399,190195,9717,2025-01-31,2025-02-08,121.72,Kept
8400,190224,9718,2025-02-07,2025-03-08,837.18,Broken
8401,190242,9719,2025-11-01,2025-11-28,289.5,Kept
8402,190256,9720,2026-02-02,2026-02-07,9964.81,Active
8403,190263,9721,2025-06-22,2025-07-03,303.53,Kept
8404,190284,9722,2024-12-25,2025-01-20,1218.71,Kept
8405,190315,9723,2025-12-26,2026-01-18,3289.78,Kept
8406,190328,9724,2025-11-09,2025-11-21,4442.0,Broken
8407,190345,9725,2024-11-23,2024-11-28,172.15,Kept
8408,190377,9726,2025-06-10,2025-06-13,244.11,Broken
8409,190435,9728,2026-01-10,2026-02-03,2934.77,Active
8410,190445,9729,2025-09-21,2025-10-18,364.92,Broken
8411,190457,9731,2025-11-18,2025-12-10,1694.01,Kept
8412,190472,9732,2025-07-10,2025-07-15,3145.16,Kept
8413,190492,9733,2025-02-23,2025-03-01,266.71,Broken
8414,190512,9734,2025-08-16,2025-08-29,2470.06,Kept
8415,190549,9735,2025-04-04,2025-04-17,444.22,Broken
8416,190553,9736,2026-01-19,2026-01-20,7119.42,Kept
8417,190594,9738,2026-01-07,2026-02-02,2198.08,Active
8418,190604,9739,2025-03-09,2025-03-13,52.37,Kept
8419,190644,9740,2024-12-21,2025-01-02,235.4,Broken
8420,190660,9741,2025-11-09,2025-11-19,607.36,Kept
8421,190680,9742,2026-02-13,2026-03-10,2488.82,Active
8422,190682,9743,2025-08-31,2025-09-07,2448.73,Kept
8423,190699,9744,2025-11-23,2025-12-11,13493.61,Broken
8424,190741,9746,2025-04-11,2025-05-06,2410.91,Kept
8425,190786,9747,2024-12-26,2025-01-14,1022.38,Broken
8426,190795,9748,2025-11-17,2025-11-30,87.76,Kept
8427,190810,9749,2025-06-29,2025-06-30,2042.52,Kept
8428,190843,9750,2025-02-28,2025-03-20,209.03,Kept
8429,190871,9751,2025-05-12,2025-06-08,456.37,Kept
8430,190883,9752,2025-08-10,2025-08-26,593.81,Broken
8431,190897,9753,2026-02-02,2026-02-28,334.27,Active
8432,190910,9755,2025-07-27,2025-08-01,2607.52,Kept
8433,190924,9756,2026-02-17,2026-03-09,1721.2,Active
8434,190937,9757,2025-07-10,2025-07-23,99.68,Kept
8435,190949,9758,2025-07-13,2025-07-17,560.56,Kept
8436,191001,9760,2025-08-19,2025-09-03,2676.85,Kept
8437,191015,9761,2026-01-19,2026-01-23,4294.83,Kept
8438,191038,9762,2024-08-27,2024-09-05,266.36,Broken
8439,191057,9763,2024-11-12,2024-12-02,383.72,Kept
8440,191091,9764,2026-02-09,2026-03-10,7382.23,Active
8441,191097,9765,2025-08-08,2025-08-31,2014.29,Kept
8442,191131,9766,2025-01-16,2025-01-28,2816.58,Broken
8443,191147,9767,2025-11-08,2025-11-12,9599.71,Kept
8444,191162,9768,2025-02-25,2025-03-21,358.4,Kept
8445,191195,9769,2024-08-28,2024-09-08,443.52,Kept
8446,191221,9770,2026-01-19,2026-02-10,2727.92,Active
8447,191236,9772,2024-10-14,2024-10-22,410.08,Broken
8448,191261,9773,2026-01-11,2026-01-23,4361.7,Broken
8449,191269,9774,2025-07-24,2025-08-15,5161.56,Broken
8450,191286,9775,2025-12-06,2025-12-22,3030.36,Kept
8451,191305,9776,2025-10-10,2025-11-09,194.52,Kept
8452,191319,9777,2025-05-29,2025-06-03,649.8,Broken
8453,191347,9778,2024-12-26,2025-01-04,136.69,Kept
8454,191377,9779,2026-02-07,2026-02-13,13861.54,Active
8455,191386,9780,2025-05-14,2025-06-07,167.24,Broken
8456,191407,9781,2026-02-20,2026-03-07,832.48,Active
8457,191415,9782,2025-09-09,2025-09-10,3744.96,Broken
8458,191427,9783,2026-01-18,2026-02-02,12184.35,Active
8459,191448,9784,2025-07-22,2025-07-26,4250.9,Broken
8460,191465,9785,2024-08-22,2024-09-07,97.74,Broken
8461,191496,9786,2025-04-16,2025-04-26,110.28,Kept
8462,191519,9787,2025-11-08,2025-11-19,215.78,Kept
8463,191537,9788,2024-11-06,2024-11-16,1950.19,Kept
8464,191565,9789,2026-01-10,2026-01-25,4587.8,Kept
8465,191577,9790,2025-12-11,2025-12-24,123.34,Kept
8466,191619,9791,2024-12-28,2025-01-09,76.07,Broken
8467,191623,9792,2026-02-07,2026-03-04,3451.83,Active
8468,191637,9793,2025-03-05,2025-03-29,1531.74,Broken
8469,191657,9794,2025-10-03,2025-10-24,2414.88,Kept
8470,191671,9795,2025-09-21,2025-10-09,10164.95,Broken
8471,191696,9796,2025-03-17,2025-03-28,147.73,Broken
8472,191713,9797,2026-02-09,2026-02-14,2497.01,Active
8473,191715,9798,2025-10-31,2025-11-26,320.49,Broken
8474,191728,9799,2026-01-15,2026-01-23,19708.28,Broken
8475,191738,9800,2026-01-14,2026-02-13,1441.51,Active
8476,191801,9802,2025-05-18,2025-06-02,188.55,Broken
8477,191804,9803,2024-11-05,2024-12-01,792.08,Kept
8478,191836,9804,2025-08-30,2025-09-21,2606.06,Kept
8479,191871,9805,2024-09-16,2024-09-18,2357.76,Kept
8480,191885,9806,2024-12-08,2024-12-26,311.6,Broken
8481,191920,9807,2025-12-27,2026-01-04,8997.8,Kept
8482,191964,9809,2025-04-18,2025-05-08,508.37,Kept
8483,192021,9811,2025-03-04,2025-03-19,1723.29,Kept
8484,192044,9812,2025-08-23,2025-09-02,543.33,Kept
8485,192059,9813,2026-02-08,2026-03-02,2905.4,Active
8486,192070,9814,2025-04-25,2025-05-18,304.71,Kept
8487,192093,9815,2025-11-21,2025-12-18,277.82,Kept
8488,192140,9817,2024-11-22,2024-11-23,143.01,Broken
8489,192177,9818,2025-08-03,2025-08-25,5935.15,Kept
8490,192203,9819,2025-06-16,2025-07-01,2255.35,Kept
8491,192213,9820,2026-01-20,2026-02-10,744.35,Active
8492,192225,9821,2025-12-10,2025-12-22,498.36,Broken
8493,192242,9822,2025-04-25,2025-05-12,2825.32,Kept
8494,192258,9823,2025-11-22,2025-12-14,1534.87,Kept
8495,192273,9824,2025-04-15,2025-05-04,1453.49,Broken
8496,192338,9826,2025-07-11,2025-07-16,613.85,Kept
8497,192383,9827,2024-12-06,2024-12-20,259.38,Broken
8498,192386,9828,2025-02-07,2025-03-01,565.66,Broken
8499,192415,9829,2025-02-06,2025-02-09,936.82,Kept
8500,192435,9830,2024-08-11,2024-08-17,312.51,Kept
8501,192474,9832,2025-08-08,2025-08-24,847.84,Broken
8502,192483,9833,2026-01-10,2026-01-15,6100.48,Broken
8503,192495,9835,2025-10-21,2025-11-03,1804.23,Kept
8504,192508,9836,2026-01-30,2026-02-08,9105.32,Active
8505,192518,9837,2026-01-20,2026-01-29,4837.61,Kept
8506,192536,9838,2024-10-01,2024-10-08,657.91,Kept
8507,192556,9839,2026-01-14,2026-01-24,1951.06,Kept
8508,192566,9840,2026-01-16,2026-02-10,4167.28,Active
8509,192575,9841,2025-02-06,2025-02-28,1433.36,Kept
8510,192596,9842,2025-07-06,2025-07-13,4778.57,Kept
8511,192613,9843,2026-02-02,2026-02-19,665.13,Active
8512,192622,9844,2025-04-19,2025-04-24,414.78,Broken
8513,192642,9845,2026-01-11,2026-01-29,1303.42,Kept
8514,192652,9846,2025-07-30,2025-08-14,214.17,Kept
8515,192672,9847,2025-06-19,2025-07-14,2471.74,Kept
8516,192692,9848,2024-09-27,2024-10-13,1446.17,Broken
8517,192731,9849,2025-02-19,2025-02-25,41.83,Broken
8518,192749,9850,2025-07-20,2025-07-28,14926.29,Kept
8519,192772,9851,2025-10-06,2025-10-08,247.9,Kept
8520,192783,9852,2025-02-05,2025-02-23,925.0,Kept
8521,192802,9853,2025-03-12,2025-03-29,572.53,Broken
8522,192825,9854,2025-03-23,2025-04-07,1000.41,Kept
8523,192864,9855,2024-09-06,2024-09-20,159.54,Kept
8524,192891,9856,2025-07-01,2025-07-19,7859.28,Kept
8525,192910,9857,2024-11-21,2024-12-11,68.5,Broken
8526,192942,9858,2026-01-30,2026-02-22,5150.98,Active
8527,192950,9859,2026-01-09,2026-01-15,1634.84,Kept
8528,192966,9860,2025-11-28,2025-12-16,3245.13,Kept
8529,192973,9861,2026-01-11,2026-02-02,5711.99,Active
8530,192986,9862,2025-08-12,2025-08-29,2233.72,Kept
8531,193010,9863,2024-11-27,2024-11-29,691.62,Kept
8532,193030,9865,2025-09-10,2025-10-08,4606.68,Kept
8533,193046,9866,2025-03-12,2025-03-25,134.46,Kept
8534,193069,9867,2025-06-14,2025-07-03,311.58,Kept
8535,193112,9868,2024-09-24,2024-10-23,159.07,Broken
8536,193168,9870,2024-09-09,2024-09-22,95.95,Broken
8537,193194,9871,2026-01-09,2026-01-11,5531.94,Kept
8538,193201,9872,2026-01-27,2026-02-17,1986.1,Active
8539,193209,9873,2025-06-12,2025-06-22,163.21,Broken
8540,193234,9874,2024-08-21,2024-09-13,236.52,Kept
8541,193269,9875,2025-03-22,2025-04-09,504.95,Broken
8542,193297,9876,2026-01-25,2026-01-29,8049.55,Broken
8543,193302,9877,2026-01-16,2026-01-21,1244.36,Kept
8544,193314,9878,2024-09-19,2024-09-20,458.41,Broken
8545,193350,9879,2025-05-13,2025-06-12,2045.83,Broken
8546,193366,9880,2026-01-25,2026-02-07,225.63,Active
8547,193373,9881,2026-01-10,2026-02-04,1183.01,Active
8548,193381,9882,2025-08-24,2025-09-06,158.27,Kept
8549,193396,9883,2025-01-03,2025-01-22,6472.2,Kept
8550,193425,9884,2026-01-04,2026-01-21,2290.34,Kept
8551,193437,9885,2026-02-10,2026-02-15,1394.73,Active
8552,193458,9886,2025-07-11,2025-07-19,1545.66,Broken
8553,193467,9887,2026-01-07,2026-02-01,2823.06,Active
8554,193482,9888,2024-10-24,2024-11-03,3193.5,Broken
8555,193513,9889,2025-12-22,2025-12-23,1477.39,Broken
8556,193538,9890,2025-08-30,2025-09-10,272.15,Kept
8557,193539,9891,2025-05-17,2025-05-26,521.19,Broken
8558,193563,9892,2025-07-24,2025-08-05,771.84,Broken
8559,193587,9894,2025-09-19,2025-10-13,4366.39,Kept
8560,193607,9895,2025-07-24,2025-08-19,1059.27,Kept
8561,193640,9897,2025-01-20,2025-01-27,220.32,Broken
8562,193669,9898,2025-05-08,2025-05-29,418.52,Broken
8563,193690,9899,2026-02-05,2026-03-07,2931.04,Active
8564,193704,9900,2025-02-06,2025-03-04,4166.89,Kept
8565,193720,9901,2025-09-01,2025-10-01,1385.15,Kept
8566,193739,9902,2025-07-26,2025-08-02,2398.72,Kept
8567,193761,9903,2025-03-13,2025-03-28,13045.21,Kept
8568,193777,9904,2026-01-28,2026-02-02,9805.43,Active
8569,193844,9907,2026-01-27,2026-02-26,1244.99,Active
8570,193850,9908,2025-11-19,2025-11-20,2837.51,Broken
8571,193866,9909,2025-10-29,2025-11-07,521.13,Kept
8572,193880,9910,2025-10-15,2025-11-02,3367.0,Kept
8573,193892,9911,2024-10-19,2024-11-06,659.06,Broken
8574,193926,9912,2026-01-24,2026-02-20,5841.57,Active
8575,194001,9915,2026-01-14,2026-01-29,1992.78,Kept
8576,194024,9916,2025-06-11,2025-06-24,595.81,Broken
8577,194034,9917,2026-01-11,2026-02-01,2523.72,Active
8578,194045,9918,2025-05-13,2025-06-08,73.76,Broken
8579,194090,9920,2025-01-07,2025-01-15,2534.01,Kept
8580,194120,9921,2024-10-27,2024-11-04,2365.09,Kept
8581,194159,9922,2024-09-12,2024-10-08,966.71,Broken
8582,194181,9923,2025-10-06,2025-10-17,429.26,Broken
8583,194195,9924,2025-12-30,2026-01-08,150.18,Kept
8584,194208,9926,2025-05-28,2025-06-07,659.8,Broken
8585,194229,9927,2026-01-10,2026-01-29,2052.64,Broken
8586,194236,9928,2026-01-15,2026-01-30,358.04,Kept
8587,194258,9929,2025-03-08,2025-03-12,394.9,Kept
8588,194272,9930,2026-02-06,2026-03-06,3240.54,Active
8589,194278,9931,2025-08-04,2025-08-14,1814.49,Kept
